127.0.0.1 - - [16/Sep/2024:16:43:26 +0700] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:49:22 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=9&nam=2024 HTTP/1.1" 200 6576
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:49:24 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=9&nam=2024 HTTP/1.1" 200 6573
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:49:30 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6574
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:50:34 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6586
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:50:51 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6565
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:51:24 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6579
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:51:25 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6579
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:51:26 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6576
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:51:37 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6566
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:51:38 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6566
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:51:51 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6540
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:52:15 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6550
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:52:39 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6557
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:52:39 +0700] "GET /baitap17-9/xoso.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:53:07 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6514
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:53:34 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6461
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:53:52 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6511
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:54:10 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6497
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:54:11 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6496
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:54:21 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6478
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:54:44 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6467
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:54:45 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6468
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:54:46 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=4&thang=4&nam=2022 HTTP/1.1" 200 6465
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:54:50 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6473
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:55:13 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6456
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:57:19 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6454
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:59:14 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6436
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:59:16 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6433
